ID,dep,sexe,date,Hospitalisation,Reanimation,HospConv,Radio,Deces,code_region,incid_reanimation
44502,45,0,032021,251,57,83.0,2153,454,24,12
44503,45,1,032021,144,41,53.0,1106,265,24,12
44504,45,2,032021,107,16,30.0,1037,188,24,12
44505,18,0,032021,88,6,51.0,1169,436,24,12
44506,18,1,032021,44,5,27.0,537,232,24,12
44507,18,2,032021,43,1,24.0,630,203,24,12
44508,28,0,032021,225,28,114.0,1930,405,24,12
44509,28,1,032021,103,21,43.0,974,218,24,12
44510,28,2,032021,122,7,71.0,940,185,24,12
44511,36,0,032021,78,5,41.0,762,221,24,12
44512,36,1,032021,36,3,19.0,389,113,24,12
44513,36,2,032021,41,2,21.0,364,106,24,12
44514,37,0,032021,193,43,93.0,1425,368,24,12
44515,37,1,032021,105,30,53.0,689,226,24,12
44516,37,2,032021,88,13,40.0,734,141,24,12
44517,41,0,032021,154,6,50.0,1071,258,24,12
44518,41,1,032021,85,6,24.0,525,153,24,12
44519,41,2,032021,69,0,26.0,543,105,24,12
44520,45,0,032021,252,53,86.0,2163,459,24,12
44521,45,1,032021,142,35,56.0,1113,267,24,12
44522,45,2,032021,110,18,30.0,1040,191,24,12
44523,18,0,032021,86,7,49.0,1174,436,24,13
44524,18,1,032021,43,6,26.0,539,232,24,13
44525,18,2,032021,42,1,23.0,633,203,24,13
44526,28,0,032021,224,26,114.0,1939,406,24,13
44527,28,1,032021,101,20,42.0,978,219,24,13
44528,28,2,032021,123,6,72.0,945,185,24,13
44529,36,0,032021,78,5,40.0,765,221,24,13
44530,36,1,032021,34,3,17.0,391,113,24,13
44531,36,2,032021,43,2,22.0,365,106,24,13
44532,37,0,032021,193,42,94.0,1427,368,24,13
44533,37,1,032021,105,30,53.0,691,226,24,13
44534,37,2,032021,88,12,41.0,734,141,24,13
44535,41,0,032021,150,8,44.0,1077,258,24,13
44536,41,1,032021,84,8,20.0,527,153,24,13
44537,41,2,032021,66,0,24.0,547,105,24,13
44538,45,0,032021,260,54,94.0,2168,460,24,13
44539,45,1,032021,145,34,60.0,1117,268,24,13
44540,45,2,032021,115,20,34.0,1041,191,24,13
44541,18,0,032021,87,7,50.0,1174,436,24,5
44542,18,1,032021,43,6,26.0,539,232,24,5
44543,18,2,032021,43,1,24.0,633,203,24,5
44544,28,0,032021,230,26,117.0,1942,406,24,5
44545,28,1,032021,103,19,45.0,978,219,24,5
44546,28,2,032021,125,6,71.0,948,185,24,5
44547,36,0,032021,81,6,42.0,765,221,24,5
44548,36,1,032021,36,4,18.0,391,113,24,5
44549,36,2,032021,44,2,23.0,365,106,24,5
44550,37,0,032021,187,40,91.0,1433,368,24,5
44551,37,1,032021,100,29,50.0,696,226,24,5
44552,37,2,032021,87,11,41.0,735,141,24,5
44553,41,0,032021,147,8,41.0,1080,258,24,5
44554,41,1,032021,82,8,18.0,529,153,24,5
44555,41,2,032021,65,0,23.0,548,105,24,5
44556,45,0,032021,264,54,98.0,2168,461,24,5
44557,45,1,032021,147,36,60.0,1117,268,24,5
44558,45,2,032021,117,18,38.0,1041,192,24,5
44559,18,0,032021,96,8,58.0,1174,437,24,26
44560,18,1,032021,47,6,30.0,539,233,24,26
44561,18,2,032021,48,2,28.0,633,203,24,26
44562,28,0,032021,247,31,128.0,1950,409,24,26
44563,28,1,032021,107,19,49.0,985,221,24,26
44564,28,2,032021,138,11,78.0,949,186,24,26
44565,36,0,032021,70,6,32.0,776,221,24,26
44566,36,1,032021,32,4,15.0,395,113,24,26
44567,36,2,032021,37,2,16.0,372,106,24,26
44568,37,0,032021,183,44,80.0,1446,371,24,26
44569,37,1,032021,98,31,43.0,704,227,24,26
44570,37,2,032021,84,13,36.0,740,143,24,26
44571,41,0,032021,155,10,46.0,1083,260,24,26
44572,41,1,032021,90,9,24.0,530,154,24,26
44573,41,2,032021,65,1,22.0,550,106,24,26
44574,45,0,032021,267,56,101.0,2173,461,24,26
44575,45,1,032021,151,39,62.0,1119,268,24,26
44576,45,2,032021,116,17,39.0,1044,192,24,26
44577,18,0,032021,92,7,54.0,1179,437,24,11
44578,18,1,032021,45,6,27.0,542,233,24,11
44579,18,2,032021,46,1,27.0,635,203,24,11
44580,28,0,032021,246,33,126.0,1970,410,24,11
44581,28,1,032021,107,20,50.0,994,221,24,11
44582,28,2,032021,138,12,76.0,959,187,24,11
44583,36,0,032021,67,6,28.0,779,221,24,11
44584,36,1,032021,31,4,13.0,397,113,24,11
44585,36,2,032021,36,2,15.0,373,106,24,11
44586,37,0,032021,188,45,85.0,1456,371,24,11
44587,37,1,032021,101,31,47.0,709,227,24,11
44588,37,2,032021,86,14,37.0,745,143,24,11
44589,41,0,032021,156,9,47.0,1085,261,24,11
44590,41,1,032021,88,8,22.0,531,155,24,11
44591,41,2,032021,68,1,25.0,551,106,24,11
44592,45,0,032021,276,52,114.0,2188,463,24,11
44593,45,1,032021,157,37,70.0,1128,269,24,11
44594,45,2,032021,119,15,44.0,1050,193,24,11
44595,18,0,032021,92,7,54.0,1185,439,24,11
44596,18,1,032021,44,5,28.0,545,235,24,11
44597,18,2,032021,47,2,26.0,638,203,24,11
44598,28,0,032021,243,33,120.0,1984,415,24,11
44599,28,1,032021,106,21,47.0,1002,222,24,11
44600,28,2,032021,136,11,73.0,965,191,24,11
44601,36,0,032021,62,5,29.0,786,221,24,11
44602,36,1,032021,28,3,13.0,400,113,24,11
44603,36,2,032021,34,2,16.0,377,106,24,11
44604,37,0,032021,197,45,90.0,1464,374,24,11
44605,37,1,032021,110,31,53.0,713,228,24,11
44606,37,2,032021,86,14,36.0,749,145,24,11
44607,41,0,032021,161,9,50.0,1093,263,24,11
44608,41,1,032021,92,6,27.0,535,156,24,11
44609,41,2,032021,69,3,23.0,555,107,24,11
44610,45,0,032021,269,46,113.0,2195,469,24,11
44611,45,1,032021,155,34,71.0,1132,273,24,11
44612,45,2,032021,114,12,42.0,1053,195,24,11
44613,18,0,032021,88,8,53.0,1191,439,24,10
44614,18,1,032021,44,6,29.0,547,235,24,10
44615,18,2,032021,43,2,24.0,642,203,24,10
44616,28,0,032021,252,35,126.0,1991,415,24,10
44617,28,1,032021,108,21,49.0,1006,222,24,10
44618,28,2,032021,143,13,77.0,968,191,24,10
44619,36,0,032021,65,5,32.0,787,221,24,10
44620,36,1,032021,28,3,13.0,400,113,24,10
44621,36,2,032021,37,2,19.0,378,106,24,10
44622,37,0,032021,204,45,97.0,1471,376,24,10
44623,37,1,032021,115,31,57.0,716,229,24,10
44624,37,2,032021,88,14,39.0,753,146,24,10
44625,41,0,032021,156,9,46.0,1101,264,24,10
44626,41,1,032021,91,6,25.0,538,157,24,10
44627,41,2,032021,65,3,21.0,560,107,24,10
44628,45,0,032021,262,44,109.0,2210,470,24,10
44629,45,1,032021,149,32,68.0,1140,274,24,10
44630,45,2,032021,113,12,41.0,1060,195,24,10
44631,18,0,032021,89,10,54.0,1198,439,24,17
44632,18,1,032021,46,7,30.0,550,235,24,17
44633,18,2,032021,42,3,24.0,646,203,24,17
44634,28,0,032021,255,38,124.0,2005,417,24,17
44635,28,1,032021,114,25,49.0,1011,222,24,17
44636,28,2,032021,140,12,75.0,977,193,24,17
44637,36,0,032021,65,4,33.0,791,221,24,17
44638,36,1,032021,30,3,15.0,400,113,24,17
44639,36,2,032021,35,1,18.0,382,106,24,17
44640,37,0,032021,203,47,94.0,1478,381,24,17
44641,37,1,032021,116,34,55.0,718,233,24,17
44642,37,2,032021,86,13,38.0,758,147,24,17
44643,41,0,032021,159,9,47.0,1105,265,24,17
44644,41,1,032021,96,6,28.0,540,157,24,17
44645,41,2,032021,63,3,19.0,562,108,24,17
44646,45,0,032021,274,45,115.0,2217,473,24,17
44647,45,1,032021,152,30,71.0,1144,277,24,17
44648,45,2,032021,120,15,42.0,1063,195,24,17
44649,18,0,032021,88,10,52.0,1202,439,24,5
44650,18,1,032021,46,7,30.0,553,235,24,5
44651,18,2,032021,41,3,22.0,647,203,24,5
44652,28,0,032021,260,37,128.0,2012,417,24,5
44653,28,1,032021,119,25,52.0,1013,222,24,5
44654,28,2,032021,140,12,75.0,982,193,24,5
44655,36,0,032021,65,5,32.0,792,221,24,5
44656,36,1,032021,30,3,15.0,400,113,24,5
44657,36,2,032021,35,2,17.0,383,106,24,5
44658,37,0,032021,203,47,94.0,1478,381,24,5
44659,37,1,032021,116,34,55.0,718,233,24,5
44660,37,2,032021,86,13,38.0,758,147,24,5
44661,41,0,032021,158,8,46.0,1109,265,24,5
44662,41,1,032021,95,6,27.0,543,157,24,5
44663,41,2,032021,63,2,19.0,563,108,24,5
44664,45,0,032021,271,46,105.0,2231,476,24,5
44665,45,1,032021,153,32,66.0,1150,279,24,5
44666,45,2,032021,116,14,37.0,1071,196,24,5
44667,18,0,032021,93,10,57.0,1202,440,24,9
44668,18,1,032021,50,6,35.0,553,236,24,9
44669,18,2,032021,42,4,22.0,647,203,24,9
44670,28,0,032021,264,38,131.0,2016,418,24,9
44671,28,1,032021,120,26,52.0,1014,222,24,9
44672,28,2,032021,143,12,78.0,985,194,24,9
44673,36,0,032021,66,6,33.0,795,221,24,9
44674,36,1,032021,32,3,17.0,401,113,24,9
44675,36,2,032021,34,3,16.0,385,106,24,9
44676,37,0,032021,198,42,94.0,1490,383,24,9
44677,37,1,032021,111,30,54.0,725,235,24,9
44678,37,2,032021,86,12,39.0,763,147,24,9
44679,41,0,032021,161,8,49.0,1110,265,24,9
44680,41,1,032021,95,7,26.0,543,157,24,9
44681,41,2,032021,66,1,23.0,564,108,24,9
44682,45,0,032021,270,45,105.0,2235,477,24,9
44683,45,1,032021,153,32,66.0,1152,279,24,9
44684,45,2,032021,115,13,37.0,1073,197,24,9
44685,18,0,032021,97,9,59.0,1201,442,24,33
44686,18,1,032021,52,6,37.0,553,237,24,33
44687,18,2,032021,44,3,22.0,646,204,24,33
44688,28,0,032021,271,39,137.0,2031,420,24,33
44689,28,1,032021,126,28,56.0,1024,223,24,33
44690,28,2,032021,144,11,80.0,990,195,24,33
44691,36,0,032021,65,5,33.0,796,221,24,33
44692,36,1,032021,31,3,16.0,402,113,24,33
44693,36,2,032021,34,2,17.0,385,106,24,33
44694,37,0,032021,189,45,81.0,1508,386,24,33
44695,37,1,032021,102,32,44.0,737,238,24,33
44696,37,2,032021,86,13,36.0,769,147,24,33
44697,41,0,032021,170,14,52.0,1114,265,24,33
44698,41,1,032021,102,11,29.0,545,157,24,33
44699,41,2,032021,68,3,23.0,566,108,24,33
44700,45,0,032021,285,52,114.0,2240,479,24,33
44701,45,1,032021,166,38,74.0,1154,280,24,33
44702,45,2,032021,117,13,39.0,1076,198,24,33
44703,18,0,032021,96,10,58.0,1204,443,24,11
44704,18,1,032021,49,6,34.0,555,238,24,11
44705,18,2,032021,46,4,24.0,647,204,24,11
44706,28,0,032021,272,40,138.0,2044,422,24,11
44707,28,1,032021,126,27,58.0,1031,224,24,11
44708,28,2,032021,145,13,79.0,996,196,24,11
44709,36,0,032021,71,3,44.0,802,221,24,11
44710,36,1,032021,39,3,24.0,402,113,24,11
44711,36,2,032021,32,0,20.0,391,106,24,11
44712,37,0,032021,201,48,90.0,1521,387,24,11
44713,37,1,032021,110,32,52.0,744,239,24,11
44714,37,2,032021,91,16,38.0,774,147,24,11
44715,41,0,032021,159,15,50.0,1137,265,24,11
44716,41,1,032021,100,12,31.0,557,157,24,11
44717,41,2,032021,59,3,19.0,577,108,24,11
44718,45,0,032021,264,45,108.0,2257,482,24,11
44719,45,1,032021,151,32,70.0,1163,283,24,11
44720,45,2,032021,111,12,37.0,1084,198,24,11
44721,18,0,032021,85,10,47.0,1221,443,24,21
44722,18,1,032021,47,6,32.0,563,238,24,21
44723,18,2,032021,37,4,15.0,656,204,24,21
44724,28,0,032021,264,39,137.0,2064,425,24,21
44725,28,1,032021,121,23,60.0,1041,226,24,21
44726,28,2,032021,142,16,76.0,1006,197,24,21
44727,36,0,032021,67,3,40.0,809,221,24,21
44728,36,1,032021,38,3,23.0,404,113,24,21
44729,36,2,032021,29,0,17.0,396,106,24,21
44730,37,0,032021,202,48,91.0,1527,388,24,21
44731,37,1,032021,110,31,53.0,748,240,24,21
44732,37,2,032021,92,17,38.0,776,147,24,21
44733,41,0,032021,111,14,49.0,1191,265,24,21
44734,41,1,032021,67,12,29.0,595,157,24,21
44735,41,2,032021,44,2,20.0,593,108,24,21
44736,45,0,032021,286,55,116.0,2265,483,24,21
44737,45,1,032021,160,38,70.0,1168,283,24,21
44738,45,2,032021,125,16,46.0,1086,199,24,21
48645,21,0,032021,189,33,78.0,2995,783,27,3
48646,21,1,032021,102,21,46.0,1489,455,27,3
48647,21,2,032021,87,12,32.0,1484,321,27,3
48648,25,0,032021,131,45,55.0,1851,423,27,3
48649,25,1,032021,69,30,25.0,953,253,27,3
48650,25,2,032021,62,15,30.0,894,169,27,3
48651,39,0,032021,92,7,44.0,1596,416,27,3
48652,39,1,032021,50,4,25.0,725,212,27,3
48653,39,2,032021,42,3,19.0,858,202,27,3
48654,58,0,032021,158,5,79.0,613,207,27,3
48655,58,1,032021,74,5,35.0,283,114,27,3
48656,58,2,032021,82,0,43.0,323,91,27,3
48657,70,0,032021,91,17,41.0,944,220,27,3
48658,70,1,032021,45,12,19.0,483,128,27,3
48659,70,2,032021,46,5,22.0,460,91,27,3
48660,71,0,032021,322,24,179.0,3617,937,27,3
48661,71,1,032021,147,16,74.0,1670,496,27,3
48662,71,2,032021,168,8,98.0,1922,437,27,3
48663,89,0,032021,198,13,116.0,1576,417,27,3
48664,89,1,032021,86,9,48.0,777,244,27,3
48665,89,2,032021,105,4,61.0,789,171,27,3
48666,90,0,032021,66,8,42.0,1632,510,27,3
48667,90,1,032021,33,5,19.0,816,295,27,3
48668,90,2,032021,33,3,23.0,816,215,27,3
48669,21,0,032021,198,35,83.0,2997,783,27,17
48670,21,1,032021,106,21,49.0,1491,455,27,17
48671,21,2,032021,92,14,34.0,1484,321,27,17
48672,25,0,032021,133,49,53.0,1853,432,27,17
48673,25,1,032021,71,33,24.0,953,259,27,17
48674,25,2,032021,62,16,29.0,896,172,27,17
48675,39,0,032021,89,5,43.0,1598,419,27,17
48676,39,1,032021,49,3,25.0,727,212,27,17
48677,39,2,032021,40,2,18.0,858,205,27,17
48678,58,0,032021,160,6,82.0,617,207,27,17
48679,58,1,032021,75,6,36.0,285,114,27,17
48680,58,2,032021,83,0,45.0,325,91,27,17
48681,70,0,032021,85,17,39.0,955,223,27,17
48682,70,1,032021,44,13,18.0,487,128,27,17
48683,70,2,032021,41,4,21.0,467,94,27,17
48684,71,0,032021,316,22,179.0,3636,940,27,17
48685,71,1,032021,143,14,74.0,1681,498,27,17
48686,71,2,032021,166,8,98.0,1930,438,27,17
48687,89,0,032021,196,14,115.0,1590,418,27,17
48688,89,1,032021,86,11,47.0,783,245,27,17
48689,89,2,032021,104,3,62.0,796,171,27,17
48690,90,0,032021,69,9,44.0,1632,511,27,17
48691,90,1,032021,35,6,20.0,815,295,27,17
48692,90,2,032021,34,3,24.0,817,216,27,17
48693,21,0,032021,202,37,85.0,3001,784,27,16
48694,21,1,032021,107,22,50.0,1492,456,27,16
48695,21,2,032021,95,15,35.0,1487,321,27,16
48696,25,0,032021,130,48,53.0,1862,433,27,16
48697,25,1,032021,72,32,25.0,955,260,27,16
48698,25,2,032021,58,16,28.0,903,172,27,16
48699,39,0,032021,86,5,41.0,1605,421,27,16
48700,39,1,032021,45,3,21.0,731,213,27,16
48701,39,2,032021,41,2,20.0,861,206,27,16
48702,58,0,032021,162,6,85.0,622,210,27,16
48703,58,1,032021,77,6,38.0,286,116,27,16
48704,58,2,032021,83,0,46.0,329,92,27,16
48705,70,0,032021,89,15,44.0,960,224,27,16
48706,70,1,032021,45,12,20.0,490,129,27,16
48707,70,2,032021,44,3,24.0,469,94,27,16
48708,71,0,032021,312,24,170.0,3655,945,27,16
48709,71,1,032021,143,15,72.0,1690,499,27,16
48710,71,2,032021,162,9,91.0,1940,442,27,16
48711,89,0,032021,193,13,114.0,1597,419,27,16
48712,89,1,032021,82,10,44.0,787,246,27,16
48713,89,2,032021,105,3,64.0,799,171,27,16
48714,90,0,032021,74,8,49.0,1637,512,27,16
48715,90,1,032021,35,7,18.0,818,296,27,16
48716,90,2,032021,39,1,31.0,819,216,27,16
48717,21,0,032021,209,38,90.0,3006,788,27,13
48718,21,1,032021,111,22,53.0,1495,459,27,13
48719,21,2,032021,98,16,37.0,1489,322,27,13
48720,25,0,032021,123,46,49.0,1871,435,27,13
48721,25,1,032021,68,32,23.0,960,262,27,13
48722,25,2,032021,55,14,26.0,907,172,27,13
48723,39,0,032021,84,5,40.0,1609,421,27,13
48724,39,1,032021,43,3,20.0,735,213,27,13
48725,39,2,032021,41,2,20.0,861,206,27,13
48726,58,0,032021,167,6,90.0,622,210,27,13
48727,58,1,032021,77,6,38.0,286,116,27,13
48728,58,2,032021,88,0,51.0,329,92,27,13
48729,70,0,032021,85,15,41.0,967,224,27,13
48730,70,1,032021,46,12,21.0,490,129,27,13
48731,70,2,032021,39,3,20.0,476,94,27,13
48732,71,0,032021,255,19,134.0,3719,949,27,13
48733,71,1,032021,124,14,57.0,1711,501,27,13
48734,71,2,032021,127,5,73.0,1981,443,27,13
48735,89,0,032021,189,13,117.0,1612,420,27,13
48736,89,1,032021,79,10,45.0,795,246,27,13
48737,89,2,032021,105,3,67.0,806,171,27,13
48738,90,0,032021,72,10,46.0,1642,513,27,13
48739,90,1,032021,33,8,16.0,821,297,27,13
48740,90,2,032021,39,2,30.0,821,216,27,13
48741,21,0,032021,203,36,86.0,3020,791,27,8
48742,21,1,032021,108,22,50.0,1504,460,27,8
48743,21,2,032021,95,14,36.0,1494,324,27,8
48744,25,0,032021,125,46,51.0,1876,435,27,8
48745,25,1,032021,71,32,26.0,961,262,27,8
48746,25,2,032021,54,14,25.0,911,172,27,8
48747,39,0,032021,81,7,36.0,1614,421,27,8
48748,39,1,032021,42,4,19.0,738,213,27,8
48749,39,2,032021,39,3,17.0,863,206,27,8
48750,58,0,032021,176,5,93.0,628,212,27,8
48751,58,1,032021,78,5,40.0,287,118,27,8
48752,58,2,032021,97,0,53.0,333,92,27,8
48753,70,0,032021,80,16,35.0,973,225,27,8
48754,70,1,032021,43,12,18.0,494,129,27,8
48755,70,2,032021,37,4,17.0,478,95,27,8
48756,71,0,032021,247,18,130.0,3732,951,27,8
48757,71,1,032021,117,13,54.0,1718,503,27,8
48758,71,2,032021,126,5,72.0,1987,443,27,8
48759,89,0,032021,189,11,116.0,1619,423,27,8
48760,89,1,032021,81,9,47.0,797,247,27,8
48761,89,2,032021,104,2,65.0,810,173,27,8
48762,90,0,032021,71,11,44.0,1645,513,27,8
48763,90,1,032021,34,9,16.0,821,297,27,8
48764,90,2,032021,37,2,28.0,824,216,27,8
48765,21,0,032021,197,37,87.0,3039,792,27,11
48766,21,1,032021,107,22,50.0,1512,460,27,11
48767,21,2,032021,90,15,37.0,1505,325,27,11
48768,25,0,032021,131,45,58.0,1883,437,27,11
48769,25,1,032021,75,33,31.0,964,263,27,11
48770,25,2,032021,56,12,27.0,915,173,27,11
48771,39,0,032021,79,7,34.0,1619,423,27,11
48772,39,1,032021,41,4,18.0,741,213,27,11
48773,39,2,032021,38,3,16.0,865,208,27,11
48774,58,0,032021,167,5,95.0,645,213,27,11
48775,58,1,032021,76,5,41.0,294,118,27,11
48776,58,2,032021,90,0,54.0,343,93,27,11
48777,70,0,032021,80,17,34.0,974,225,27,11
48778,70,1,032021,42,12,17.0,495,129,27,11
48779,70,2,032021,38,5,17.0,478,95,27,11
48780,71,0,032021,231,17,126.0,3758,952,27,11
48781,71,1,032021,105,12,51.0,1734,504,27,11
48782,71,2,032021,122,5,71.0,1997,443,27,11
48783,89,0,032021,181,12,110.0,1630,424,27,11
48784,89,1,032021,81,10,46.0,798,248,27,11
48785,89,2,032021,96,2,60.0,819,173,27,11
48786,90,0,032021,67,12,40.0,1651,515,27,11
48787,90,1,032021,35,9,18.0,822,297,27,11
48788,90,2,032021,32,3,22.0,829,218,27,11
48789,21,0,032021,192,36,87.0,3047,793,27,12
48790,21,1,032021,105,23,49.0,1517,460,27,12
48791,21,2,032021,87,13,38.0,1508,326,27,12
48792,25,0,032021,141,48,65.0,1882,437,27,12
48793,25,1,032021,82,35,35.0,963,263,27,12
48794,25,2,032021,59,13,30.0,915,173,27,12
48795,39,0,032021,78,7,33.0,1621,424,27,12
48796,39,1,032021,40,4,16.0,742,214,27,12
48797,39,2,032021,38,3,17.0,866,208,27,12
48798,58,0,032021,162,6,90.0,652,216,27,12
48799,58,1,032021,71,5,35.0,299,120,27,12
48800,58,2,032021,89,1,54.0,345,94,27,12
48801,70,0,032021,79,15,36.0,977,226,27,12
48802,70,1,032021,41,10,19.0,496,130,27,12
48803,70,2,032021,38,5,17.0,480,95,27,12
48804,71,0,032021,229,16,125.0,3764,954,27,12
48805,71,1,032021,101,13,46.0,1737,505,27,12
48806,71,2,032021,124,3,75.0,2000,444,27,12
48807,89,0,032021,173,11,102.0,1637,425,27,12
48808,89,1,032021,77,10,42.0,802,248,27,12
48809,89,2,032021,92,1,57.0,822,174,27,12
48810,90,0,032021,72,13,44.0,1653,516,27,12
48811,90,1,032021,38,10,20.0,823,297,27,12
48812,90,2,032021,34,3,24.0,830,219,27,12
48813,21,0,032021,194,38,89.0,3048,794,27,5
48814,21,1,032021,109,26,51.0,1517,460,27,5
48815,21,2,032021,85,12,38.0,1509,327,27,5
48816,25,0,032021,141,48,65.0,1882,437,27,5
48817,25,1,032021,82,35,35.0,963,263,27,5
48818,25,2,032021,59,13,30.0,915,173,27,5
48819,39,0,032021,78,7,33.0,1621,424,27,5
48820,39,1,032021,40,4,16.0,742,214,27,5
48821,39,2,032021,38,3,17.0,866,208,27,5
48822,58,0,032021,165,6,93.0,653,220,27,5
48823,58,1,032021,75,5,39.0,299,121,27,5
48824,58,2,032021,88,1,53.0,346,97,27,5
48825,70,0,032021,79,15,36.0,977,226,27,5
48826,70,1,032021,41,10,19.0,496,130,27,5
48827,70,2,032021,38,5,17.0,480,95,27,5
48828,71,0,032021,234,16,130.0,3766,954,27,5
48829,71,1,032021,102,13,47.0,1737,505,27,5
48830,71,2,032021,127,3,78.0,2002,444,27,5
48831,89,0,032021,175,11,104.0,1638,426,27,5
48832,89,1,032021,79,10,44.0,802,248,27,5
48833,89,2,032021,92,1,57.0,823,175,27,5
48834,90,0,032021,77,14,48.0,1653,517,27,5
48835,90,1,032021,42,11,23.0,823,298,27,5
48836,90,2,032021,35,3,25.0,830,219,27,5
48837,21,0,032021,201,38,94.0,3053,796,27,11
48838,21,1,032021,113,27,53.0,1520,462,27,11
48839,21,2,032021,88,11,41.0,1511,327,27,11
48840,25,0,032021,134,43,62.0,1900,442,27,11
48841,25,1,032021,82,34,36.0,973,265,27,11
48842,25,2,032021,52,9,26.0,923,176,27,11
48843,39,0,032021,79,5,38.0,1626,427,27,11
48844,39,1,032021,38,3,16.0,746,216,27,11
48845,39,2,032021,41,2,22.0,867,209,27,11
48846,58,0,032021,160,7,94.0,663,222,27,11
48847,58,1,032021,74,6,39.0,303,123,27,11
48848,58,2,032021,84,1,54.0,352,97,27,11
48849,70,0,032021,82,14,39.0,983,227,27,11
48850,70,1,032021,43,10,21.0,498,130,27,11
48851,70,2,032021,39,4,18.0,484,96,27,11
48852,71,0,032021,248,18,142.0,3771,955,27,11
48853,71,1,032021,107,15,50.0,1739,506,27,11
48854,71,2,032021,136,3,87.0,2005,444,27,11
48855,89,0,032021,181,11,110.0,1639,427,27,11
48856,89,1,032021,80,9,46.0,803,249,27,11
48857,89,2,032021,97,2,61.0,823,175,27,11
48858,90,0,032021,83,14,53.0,1653,517,27,11
48859,90,1,032021,43,11,24.0,823,298,27,11
48860,90,2,032021,40,3,29.0,830,219,27,11
48861,21,0,032021,202,33,100.0,3062,799,27,13
48862,21,1,032021,109,22,53.0,1527,464,27,13
48863,21,2,032021,93,11,47.0,1513,328,27,13
48864,25,0,032021,135,44,62.0,1911,442,27,13
48865,25,1,032021,81,34,35.0,981,265,27,13
48866,25,2,032021,54,10,27.0,926,176,27,13
48867,39,0,032021,73,6,32.0,1634,427,27,13
48868,39,1,032021,37,3,15.0,748,216,27,13
48869,39,2,032021,36,3,17.0,873,209,27,13
48870,58,0,032021,158,6,93.0,669,223,27,13
48871,58,1,032021,74,5,40.0,307,124,27,13
48872,58,2,032021,82,1,52.0,354,97,27,13
48873,70,0,032021,83,13,37.0,990,227,27,13
48874,70,1,032021,40,10,17.0,503,130,27,13
48875,70,2,032021,43,3,20.0,486,96,27,13
48876,71,0,032021,252,18,147.0,3779,957,27,13
48877,71,1,032021,109,13,56.0,1741,507,27,13
48878,71,2,032021,138,5,86.0,2011,445,27,13
48879,89,0,032021,183,13,108.0,1646,428,27,13
48880,89,1,032021,82,10,46.0,806,249,27,13
48881,89,2,032021,97,3,59.0,827,176,27,13
48882,90,0,032021,86,15,54.0,1660,517,27,13
48883,90,1,032021,46,12,26.0,827,298,27,13
48884,90,2,032021,40,3,28.0,833,219,27,13
48885,21,0,032021,203,32,101.0,3071,801,27,13
48886,21,1,032021,109,21,53.0,1534,464,27,13
48887,21,2,032021,94,11,48.0,1515,330,27,13
48888,25,0,032021,136,44,62.0,1917,443,27,13
48889,25,1,032021,81,34,34.0,985,266,27,13
48890,25,2,032021,55,10,28.0,928,176,27,13
48891,39,0,032021,72,5,32.0,1638,427,27,13
48892,39,1,032021,37,3,15.0,750,216,27,13
48893,39,2,032021,35,2,17.0,875,209,27,13
48894,58,0,032021,167,7,97.0,672,226,27,13
48895,58,1,032021,80,5,44.0,307,125,27,13
48896,58,2,032021,86,2,53.0,356,98,27,13
48897,70,0,032021,80,12,38.0,996,227,27,13
48898,70,1,032021,37,9,16.0,507,130,27,13
48899,70,2,032021,43,3,22.0,488,96,27,13
48900,71,0,032021,257,20,151.0,3795,960,27,13
48901,71,1,032021,108,13,57.0,1752,509,27,13
48902,71,2,032021,144,7,89.0,2016,446,27,13
48903,89,0,032021,183,15,106.0,1658,428,27,13
48904,89,1,032021,85,12,48.0,810,249,27,13
48905,89,2,032021,95,3,57.0,834,176,27,13
48906,90,0,032021,87,15,54.0,1665,517,27,13
48907,90,1,032021,45,12,25.0,831,298,27,13
48908,90,2,032021,42,3,29.0,834,219,27,13
48909,21,0,032021,205,28,110.0,3079,802,27,10
48910,21,1,032021,110,18,59.0,1537,464,27,10
48911,21,2,032021,95,10,51.0,1520,331,27,10
48912,25,0,032021,128,43,58.0,1925,443,27,10
48913,25,1,032021,75,32,31.0,989,266,27,10
48914,25,2,032021,53,11,27.0,932,176,27,10
48915,39,0,032021,72,5,30.0,1640,428,27,10
48916,39,1,032021,37,3,13.0,751,217,27,10
48917,39,2,032021,35,2,17.0,876,209,27,10
48918,58,0,032021,180,7,102.0,675,226,27,10
48919,58,1,032021,85,6,46.0,308,125,27,10
48920,58,2,032021,94,1,56.0,358,98,27,10
48921,70,0,032021,81,13,38.0,998,228,27,10
48922,70,1,032021,36,10,14.0,508,131,27,10
48923,70,2,032021,45,3,24.0,489,96,27,10
48924,71,0,032021,255,19,149.0,3804,960,27,10
48925,71,1,032021,108,14,54.0,1755,509,27,10
48926,71,2,032021,142,5,90.0,2022,446,27,10
48927,89,0,032021,185,16,106.0,1661,431,27,10
48928,89,1,032021,88,14,48.0,810,251,27,10
48929,89,2,032021,95,2,57.0,837,176,27,10
